trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
92,474.92699999999996,1108.1,333,0,0,3,1,1,1,vft_andy,91,1,Force,-1.8365705489930657,1.8769429187006255,7.195524787075344,633.173,300.173
93,642.168,1282.11,333,0,0,3,1,1,1,vft_andy,92,2,Force,5.063830926910866,6.682557178746584,9.74253878449754,639.9419999999999,306.9419999999999
94,558.649,1035.07,333,0,0,3,1,1,1,vft_andy,93,3,Force,-3.86632356509865,4.308800004268388,7.644775019470664,476.42099999999994,143.42099999999994
95,438.626,998.008,333,0,0,3,1,1,1,vft_andy,94,4,Force,-5.358503127744102,7.281489726484665,10.449081594967524,559.3820000000001,226.38200000000006
96,419.191,777.6210000000001,333,0,0,3,1,1,1,vft_andy,95,5,Force,-2.8374078710519646,2.8374078710519646,6.899686251796178,358.4300000000001,25.43000000000012
97,516.9209999999999,894.6139999999999,333,0,0,3,1,1,1,vft_andy,96,6,Force,-0.6383876526907704,0.9488606254843936,6.470399936240409,377.693,44.692999999999984
98,430.645,924.26,333,0,0,3,1,1,1,vft_andy,97,7,Force,-1.2136316261841977,2.484861132132091,8.743548485453902,493.615,160.615
99,439.384,768.83,333,0,0,3,1,1,1,vft_andy,98,8,Force,-6.48736650855137,6.48736650855137,8.359076285981294,329.446,-3.5539999999999736
100,523.195,877.068,333,0,0,3,1,1,1,vft_andy,99,9,Force,-1.7192282995124897,1.7192282995124897,6.601507224522565,353.87299999999993,20.872999999999934
101,428.19800000000004,731.0830000000001,333,0,0,3,1,1,1,vft_andy,100,10,Force,0.9148849982818927,0.9273957751630444,6.3052137010175215,302.88500000000005,-30.114999999999952
102,396.94300000000004,878.809,333,0,0,3,1,1,1,vft_andy,101,11,Force,3.6715121650226004,3.701735558392498,7.04928737378167,481.86599999999993,148.86599999999993
103,404.407,790.1189999999999,333,0,0,3,1,1,1,vft_andy,102,12,Force,-1.9455291657956995,2.7633964985891284,8.142809256282678,385.71199999999993,52.71199999999993
104,501.673,715.3839999999999,333,0,0,3,1,1,1,vft_andy,103,13,Force,-2.64480594428234,2.64480594428234,6.544145473744912,213.7109999999999,-119.2890000000001
105,490.662,867.301,333,0,0,3,1,1,1,vft_andy,104,14,Force,5.11347768836735,5.11347768836735,6.853105313195504,376.63900000000007,43.63900000000007
106,527.18,941.5210000000001,333,0,0,3,1,1,1,vft_andy,105,15,Force,-1.3438093639912116,1.3938174625184425,7.08226077339698,414.3410000000001,81.34100000000012
107,787.314,1197.25,333,0,0,3,1,1,1,vft_andy,106,16,Force,-3.4161817612901646,3.639029596693351,7.3201818645058445,409.93600000000004,76.93600000000004
108,585.389,1056.03,333,0,0,3,1,1,1,vft_andy,107,17,Force,-2.4928073379832405,3.2010927880266893,8.55545160918191,470.64099999999996,137.64099999999996
109,331.426,637.5980000000001,333,0,0,3,1,1,1,vft_andy,108,18,Force,-0.6280634594276564,0.7432627459341057,6.8673892868246975,306.1720000000001,-26.827999999999918
110,460.361,697.125,333,0,0,3,1,1,1,vft_andy,109,19,Force,1.30435188412718,1.3047968857960788,6.314373008160574,236.764,-96.23599999999999
111,701.6469999999999,1373.53,333,0,0,3,1,1,1,vft_andy,110,20,Force,3.8667004838052845,7.792811825935081,15.413605207020439,671.883,338.88300000000004
112,605.433,969.58,333,0,0,3,1,1,1,vft_andy,111,21,Force,3.2405911535395293,3.2474732815901217,7.043944228886005,364.14700000000005,31.147000000000048
113,530.369,1189.76,333,0,0,3,1,1,1,vft_andy,112,22,Force,3.883173378595471,8.522271378239122,14.47689108026401,659.391,326.39099999999996
114,550.116,928.813,333,0,0,3,1,1,1,vft_andy,113,23,Force,-1.2168649835667351,1.2168649835667351,6.453089987143921,378.697,45.697
115,589.827,1092.04,333,0,0,3,1,1,1,vft_andy,114,24,Force,-2.938015067050566,4.232871528382455,8.831745170218477,502.21299999999997,169.21299999999997
116,716.06,1392.46,333,0,0,3,1,1,1,vft_andy,115,25,Force,7.154427133029401,10.397316207881506,14.491164917225435,676.4000000000001,343.4000000000001
117,492.67199999999997,1037.07,333,0,0,3,1,1,1,vft_andy,116,26,Force,-3.5065305332862495,4.754902839030398,11.332871464481343,544.3979999999999,211.3979999999999
118,639.373,1003.54,333,0,0,3,1,1,1,vft_andy,117,27,Force,0.1700180314150006,0.644039026034809,6.902833327235906,364.1669999999999,31.166999999999916
119,660.37,1184.77,333,0,0,3,1,1,1,vft_andy,118,28,Force,-5.4463440432516155,5.811394951199665,8.846075418179797,524.4,191.39999999999998
120,596.172,1052.81,333,0,0,3,1,1,1,vft_andy,119,29,Force,-2.7802511015052667,3.431210118665872,8.559601410624662,456.6379999999999,123.63799999999992
121,441.418,793.842,333,0,0,3,1,1,1,vft_andy,120,30,Force,-0.5355643019468188,2.9855118453782903,7.742073411550262,352.424,19.423999999999978
122,592.9019999999999,964.836,333,0,0,4,1,0,1,vft_andy,121,1,Force-AfterEffects,-1.4050007354655196,1.4050007354655196,6.743487946742856,371.9340000000001,38.93400000000008
123,586.3969999999999,1101.05,333,0,0,4,1,0,1,vft_andy,122,2,Force-AfterEffects,-1.0030170360443411,1.0030208583262796,7.384849985050666,514.653,181.65300000000002
124,581.184,891.6360000000001,333,0,0,4,1,0,1,vft_andy,123,3,Force-AfterEffects,-0.20458866385451016,0.2045905042612909,6.2169957129450255,310.4520000000001,-22.547999999999888
125,454.39599999999996,806.092,333,0,0,4,1,0,1,vft_andy,124,4,Force-AfterEffects,-0.12446236499386357,0.12829994199878506,6.1998085475427995,351.696,18.696000000000026
126,513.717,873.107,333,0,0,4,1,0,1,vft_andy,125,5,Force-AfterEffects,-0.9515202346924798,0.9515211014844235,6.342210066013154,359.39,26.389999999999986
127,541.974,1008.1,333,0,0,4,1,0,1,vft_andy,126,6,Force-AfterEffects,-0.5474723906972196,0.5474727338626482,6.560550039912154,466.126,133.12599999999998
128,483.67900000000003,833.3560000000001,333,0,0,4,1,0,1,vft_andy,127,7,Force-AfterEffects,-0.3423870459498794,0.3423943581883644,6.1717508356201245,349.6770000000001,16.677000000000078
129,571.6469999999999,884.1239999999999,333,0,0,4,1,0,1,vft_andy,128,8,Force-AfterEffects,-0.32189768559728,0.32189768559728,6.190459929701836,312.477,-20.523000000000025
130,1066.79,1417.48,333,0,0,4,1,0,1,vft_andy,129,9,Force-AfterEffects,0.14976138026799002,0.14976138026799002,6.190980702520713,350.69000000000005,17.690000000000055
131,730.875,1200.02,333,0,0,4,1,0,1,vft_andy,130,10,Force-AfterEffects,-1.23413523629037,1.2341367020325595,6.337975862383949,469.145,136.14499999999998
132,674.602,1050.07,333,0,0,4,1,0,1,vft_andy,131,11,Force-AfterEffects,-0.5783113042293209,0.5783120717471348,6.22873301976738,375.46799999999996,42.46799999999996
133,390.157,744.3710000000001,333,0,0,4,1,0,1,vft_andy,132,12,Force-AfterEffects,-0.17628206906841465,0.1773884074265336,6.254857089783506,354.2140000000001,21.214000000000112
134,549.9209999999999,866.4110000000001,333,0,0,4,1,0,1,vft_andy,133,13,Force-AfterEffects,0.238308031602175,0.25143499957748566,6.192096780676094,316.4900000000001,-16.509999999999877
135,581.893,949.5239999999999,333,0,0,4,1,0,1,vft_andy,134,14,Force-AfterEffects,-0.6873228070108249,0.6873228070108249,6.288887328342493,367.63099999999986,34.63099999999986
136,597.174,970.316,333,0,0,4,1,0,1,vft_andy,135,15,Force-AfterEffects,-0.18476005852902497,0.18476005852902497,6.198593180109249,373.14200000000005,40.14200000000005
137,945.582,1306.3,333,0,0,4,1,0,1,vft_andy,136,16,Force-AfterEffects,-0.77857682348779,0.77857682348779,6.255746042508403,360.71799999999996,27.71799999999996
