trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
139,416.892,660.1060000000001,333,0,0,4,1,0,1,vft_gianni,139,19,Force-AfterEffects,0.40315181541145956,0.4031523259388966,6.148915541751567,243.2140000000001,-89.78599999999989
140,524.396,846.597,333,0,0,4,1,0,1,vft_gianni,140,20,Force-AfterEffects,0.1581340403538249,0.1643614347157265,6.166948681767528,322.201,-10.798999999999978
141,1040.07,1353.77,333,0,0,4,1,0,1,vft_gianni,141,21,Force-AfterEffects,-0.023283519726721942,0.10547373868380741,6.107752092880872,313.70000000000005,-19.299999999999955
142,894.092,1192.8,333,0,0,4,1,0,1,vft_gianni,142,22,Force-AfterEffects,-0.3454229434527042,0.35855327276774795,6.178559457954129,298.70799999999997,-34.29200000000003
143,499.42199999999997,749.123,333,0,0,4,1,0,1,vft_gianni,143,23,Force-AfterEffects,0.40493347771715504,0.404939420788233,6.18024268710562,249.70100000000008,-83.29899999999992
144,625.661,939.3539999999999,333,0,0,4,1,0,1,vft_gianni,144,24,Force-AfterEffects,-0.5835959035092348,0.5837107714524802,6.423736700783299,313.693,-19.307000000000016
145,566.362,878.064,333,0,0,4,1,0,1,vft_gianni,145,25,Force-AfterEffects,0.6783424609004836,0.678344250473331,6.9058020890518605,311.702,-21.298000000000002
146,741.922,1022.03,333,0,0,4,1,0,1,vft_gianni,146,26,Force-AfterEffects,-0.2785138592750181,0.2850711802020402,6.141198563332161,280.10799999999995,-52.89200000000005
147,668.553,996.005,333,0,0,4,1,0,1,vft_gianni,147,27,Force-AfterEffects,0.12226564088487706,0.12227021031055016,6.117123490246858,327.452,-5.548000000000002
148,429.94,725.612,333,0,0,4,1,0,1,vft_gianni,148,28,Force-AfterEffects,-0.05695403304265499,0.06222591009049037,6.113523941562297,295.67199999999997,-37.32800000000003
149,657.38,946.568,333,0,0,4,1,0,1,vft_gianni,149,29,Force-AfterEffects,0.39035458907183995,0.39035588600105786,6.145933740702743,289.188,-43.81200000000001
150,478.926,851.1189999999999,333,0,0,4,1,0,1,vft_gianni,150,30,Force-AfterEffects,-0.27656408672101296,0.3477948743182885,6.123505078438256,372.1929999999999,39.19299999999993
