trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
95,818.1239999999999,1277.12,333,60,1,3,1,0,1,vft_agusbarreto,96,-0.0003340975682558594,0.0003340975682558594,0.07588100255445729,458.996,-125.99599999999998
96,485.99300000000005,841.3439999999999,333,60,1,3,1,0,1,vft_agusbarreto,97,-4.5574832326715695e-05,4.685404050459216e-05,0.06469094172972578,355.3509999999999,-22.350999999999885
97,1028.39,1363.63,333,60,1,3,1,0,1,vft_agusbarreto,98,-5.119370167279994e-05,5.1193701672799944e-05,0.06150927878267145,335.24,-2.240000000000009
98,748.7710000000001,1048.41,333,60,1,3,1,0,1,vft_agusbarreto,99,-1.0251484335145853e-05,1.7231514086744916e-05,0.06333172003293401,299.639,33.36099999999999
99,670.545,1200.31,333,60,1,3,1,0,1,vft_agusbarreto,100,-6.205316239409921e-05,6.205331182816276e-05,0.061194448615281255,529.765,-196.765
100,616.962,1120.68,333,60,1,3,1,0,1,vft_agusbarreto,101,5.404705186845129e-05,5.59269578785311e-05,0.06262635558274139,503.7180000000001,-170.71800000000007
101,713.025,1375.44,333,60,1,3,1,0,1,vft_agusbarreto,102,-1.6420042126749353e-05,2.460082687338872e-05,0.06440127167086726,662.4150000000001,-329.4150000000001
102,676.643,1412.99,333,60,1,3,1,0,1,vft_agusbarreto,103,0.0001471037799299501,0.0001471037799299501,0.07404557831875519,736.347,-403.347
103,623.855,961.659,333,60,1,3,1,0,1,vft_agusbarreto,104,-2.9032365496099863e-05,2.9034240740158643e-05,0.06169963695194319,337.804,-4.803999999999974
104,739.556,1035.48,333,60,1,3,1,0,1,vft_agusbarreto,105,-6.231281367599306e-06,6.714681438754578e-06,0.06143336969559093,295.924,37.07600000000002
105,761.796,1093.58,333,60,1,3,1,0,1,vft_agusbarreto,106,-1.5374411527449994e-05,1.541779994293625e-05,0.061488323734178424,331.7839999999999,1.2160000000001219
106,931.426,1278.0,333,60,1,3,1,0,1,vft_agusbarreto,107,-3.211023504335003e-05,3.211023504335003e-05,0.0662204590233837,346.57399999999996,-13.573999999999955
107,750.543,1086.92,333,60,1,3,1,0,1,vft_agusbarreto,108,-4.860792284444704e-05,5.035108334771354e-05,0.06328717780843411,336.37700000000007,-3.3770000000000664
108,756.3560000000001,1090.29,333,60,1,3,1,0,1,vft_agusbarreto,109,3.283620729279994e-05,3.2836345242561124e-05,0.06217822574724754,333.93399999999986,-0.9339999999998554
109,538.422,902.313,333,60,1,3,1,0,1,vft_agusbarreto,110,-6.033239631131441e-05,6.036008155708777e-05,0.06434219920302109,363.89099999999996,-30.890999999999963
110,762.561,1091.23,333,60,1,3,1,0,1,vft_agusbarreto,111,-1.3165183694100506e-05,1.3165183694100506e-05,0.06135247333586867,328.669,4.331000000000017
111,641.933,975.671,333,60,1,3,1,0,1,vft_agusbarreto,112,-1.3653911726934526e-05,2.072504868630473e-05,0.06291344876360155,333.73800000000006,-0.7380000000000564
