trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
137,493.644,876.533,333,0,0,4,1,0,1,vft_melisavinograd,138,-1.0980420671782873,1.0980420671782873,6.28860180614414,382.889,-49.88900000000001
138,501.44199999999995,888.069,333,0,0,4,1,0,1,vft_melisavinograd,139,-0.25285350993633476,0.25285456226919406,6.210502990604084,386.627,-53.62700000000001
139,612.895,1047.56,333,0,0,4,1,0,1,vft_melisavinograd,140,-0.2667045224917298,0.2667045224917298,6.178446766150996,434.66499999999996,-101.66499999999996
140,549.613,907.775,333,0,0,4,1,0,1,vft_melisavinograd,141,0.07079988464482997,0.16379715129743772,6.167459736328214,358.1619999999999,-25.16199999999992
141,474.389,859.561,333,0,0,4,1,0,1,vft_melisavinograd,142,-0.5760781816603111,0.576079410694473,6.1584893172475015,385.172,-52.172000000000025
142,678.5980000000001,1089.28,333,0,0,4,1,0,1,vft_melisavinograd,143,-0.19117465053587993,0.4156060386642605,6.163061251574777,410.6819999999999,-77.6819999999999
143,600.878,1023.79,333,0,0,4,1,0,1,vft_melisavinograd,144,-0.5185736894279146,0.518573972609926,6.144061532125115,422.9119999999999,-89.91199999999992
144,605.13,963.557,333,0,0,4,1,0,1,vft_melisavinograd,145,-0.365921694382945,0.36904513683303986,6.137625817558016,358.427,-25.42700000000002
145,526.139,950.035,333,0,0,4,1,0,1,vft_melisavinograd,146,-0.43216714490360497,0.43216745455731204,6.208820511506096,423.89599999999996,-90.89599999999996
146,570.611,1070.8,333,0,0,4,1,0,1,vft_melisavinograd,147,-1.0406139422241014,1.0406141502792325,6.18866533280379,500.18899999999996,-167.18899999999996
147,811.318,1151.0,333,0,0,4,1,0,1,vft_melisavinograd,148,-0.29338202120453205,0.32165501567432314,6.123576443710897,339.682,-6.682000000000016
148,469.403,834.829,333,0,0,4,1,0,1,vft_melisavinograd,149,-0.48619350832548214,0.4861938043770787,6.125207244870124,365.42599999999993,-32.42599999999993
149,580.35,934.715,333,0,0,4,1,0,1,vft_melisavinograd,150,-0.24535109273908245,0.2453514765761718,6.160360871680041,354.365,-21.36500000000001
