trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
78,629.874,1042.79,333,0,0,2,1,0,1,vft_mariano,78,18,VMR-AfterEffects,-1.2684682605219666,1.2684682605219666,6.383187885129386,412.91599999999994,79.91599999999994
79,782.613,1133.54,333,0,0,2,1,0,1,vft_mariano,79,19,VMR-AfterEffects,-0.512251365246515,0.512251365246515,6.453651648406261,350.9269999999999,17.926999999999907
80,959.556,1317.24,333,0,0,2,1,0,1,vft_mariano,80,20,VMR-AfterEffects,-0.6015998718029683,0.6015998718029683,6.233472509007915,357.68399999999997,24.68399999999997
81,1080.55,1435.74,333,0,0,2,1,0,1,vft_mariano,81,21,VMR-AfterEffects,-0.48989251817158,0.48989531307759077,6.366690839885241,355.19000000000005,22.190000000000055
82,1495.51,1833.17,333,0,0,2,1,0,1,vft_mariano,82,22,VMR-AfterEffects,-0.45496137772210055,0.45496137772210055,6.628329436084438,337.6600000000001,4.660000000000082
83,1046.55,1412.96,333,0,0,2,1,0,1,vft_mariano,83,23,VMR-AfterEffects,-0.6648368619246703,0.6648374314959942,6.424570550888536,366.4100000000001,33.41000000000008
84,858.3439999999999,1242.25,333,0,0,2,1,0,1,vft_mariano,84,24,VMR-AfterEffects,-0.18307204302274488,0.18307254151956603,6.268257518491881,383.90600000000006,50.90600000000006
85,1086.72,1460.14,333,0,0,2,1,0,1,vft_mariano,85,25,VMR-AfterEffects,-0.41706716903324526,0.4170680701072985,6.181904401513146,373.4200000000001,40.42000000000007
86,652.109,1055.3,333,0,0,2,1,0,1,vft_mariano,86,26,VMR-AfterEffects,-1.079931471612774,1.0799365208806317,6.420263547963766,403.1909999999999,70.19099999999992
87,1010.31,1375.96,333,0,0,2,1,0,1,vft_mariano,87,27,VMR-AfterEffects,-0.20821181458145005,0.20821301279783844,6.17567344557977,365.6500000000001,32.65000000000009
88,1730.39,2076.56,333,0,0,2,1,0,1,vft_mariano,88,28,VMR-AfterEffects,-0.18503770965978986,0.19481626126909382,6.184514506412469,346.16999999999985,13.169999999999845
89,1332.95,1625.41,333,0,0,2,1,0,1,vft_mariano,89,29,VMR-AfterEffects,-0.22768255199272988,0.22768583848668245,6.221551041476996,292.46000000000004,-40.539999999999964
90,1041.8,1469.75,333,0,0,2,1,0,1,vft_mariano,90,30,VMR-AfterEffects,-0.7186009962416352,0.7186009962416352,6.300228663250558,427.95000000000005,94.95000000000005
91,698.128,1553.93,333,0,0,3,1,1,1,vft_mariano,91,1,Force,-3.3435901686408886,19.32572407645125,21.01542672680818,855.802,522.802
92,781.568,1212.01,333,0,0,3,1,1,1,vft_mariano,92,2,Force,-0.18444859013833037,4.703304761652559,8.870994781387038,430.442,97.44200000000001
93,617.894,1252.3,333,0,0,3,1,1,1,vft_mariano,93,3,Force,1.7655104269768713,2.4926350309500926,8.208060919922886,634.406,301.40599999999995
94,843.7919999999999,1491.67,333,0,0,3,1,1,1,vft_mariano,94,4,Force,2.0395017803496356,3.2748379108240457,8.94537853560062,647.8780000000002,314.87800000000016
95,733.323,1173.99,333,0,0,3,1,1,1,vft_mariano,95,5,Force,6.113375112030601,6.168738294012089,7.622938362572336,440.66700000000003,107.66700000000003
96,1184.8,1469.52,333,0,0,3,1,1,1,vft_mariano,96,6,Force,0.4165332984566129,0.4799626798846894,6.365155194608436,284.72,-48.27999999999997
97,852.845,1267.28,333,0,0,3,1,1,1,vft_mariano,97,7,Force,4.97848592058073,5.12942166620887,7.623089972513478,414.43499999999995,81.43499999999995
98,781.8539999999999,1192.04,333,0,0,3,1,1,1,vft_mariano,98,8,Force,1.8494990304999421,3.035943655003564,7.247433507167047,410.18600000000004,77.18600000000004
99,706.595,1038.3,333,0,0,3,1,1,1,vft_mariano,99,9,Force,1.6983336516520073,2.6683389222923557,6.85678329213293,331.7049999999999,-1.2950000000000728
100,991.4889999999999,1374.65,333,0,0,3,1,1,1,vft_mariano,100,10,Force,1.056457019641865,1.3709280398885388,6.3756308746759345,383.1610000000002,50.16100000000017
101,683.395,1309.77,333,0,0,3,1,1,1,vft_mariano,101,11,Force,4.782285510323943,5.2376381358172175,9.148121183797228,626.375,293.375
102,887.3560000000001,1252.8,333,0,0,3,1,1,1,vft_mariano,102,12,Force,-2.76332206824183,2.76332206824183,6.8492670571980785,365.44399999999985,32.443999999999846
103,1415.43,2277.55,333,0,0,3,1,1,1,vft_mariano,103,13,Force,3.5073817124345545,4.015975296723672,10.085227636077876,862.1200000000001,529.1200000000001
104,1097.07,1390.2,333,0,0,3,1,1,1,vft_mariano,104,14,Force,0.4151449651759297,0.4324018475505816,6.449424190020594,293.1300000000001,-39.86999999999989
105,1072.3,1486.99,333,0,0,3,1,1,1,vft_mariano,105,15,Force,5.996410810067831,5.996410810067831,7.6823850891372265,414.69000000000005,81.69000000000005
106,864.87,1201.03,333,0,0,3,1,1,1,vft_mariano,106,16,Force,-3.8792037507057495,3.8792037507057495,6.73459178523001,336.15999999999997,3.159999999999968
107,620.388,1207.3,333,0,0,3,1,1,1,vft_mariano,107,17,Force,2.39451216761527,2.5275943249074135,7.688864003649147,586.9119999999999,253.91199999999992
108,837.35,1356.27,333,0,0,3,1,1,1,vft_mariano,108,18,Force,5.175446256721124,5.560195639276928,9.066399524804028,518.92,185.91999999999996
109,836.3,1144.71,333,0,0,3,1,1,1,vft_mariano,109,19,Force,-0.15935494400177033,0.22450583259585835,6.318389434261794,308.4100000000001,-24.589999999999918
110,652.664,1039.08,333,0,0,3,1,1,1,vft_mariano,110,20,Force,0.7532823973409546,0.7532823973409546,6.543610497980595,386.41599999999994,53.41599999999994
111,1006.8,1434.73,333,0,0,3,1,1,1,vft_mariano,111,21,Force,0.5269200143328487,2.8188117952131435,7.526800544721822,427.93000000000006,94.93000000000006
112,1205.47,1554.45,333,0,0,3,1,1,1,vft_mariano,112,22,Force,-0.15634649093399267,0.44010209434600134,6.293027295501101,348.98,15.980000000000018
113,973.317,1394.0,333,0,0,3,1,1,1,vft_mariano,113,23,Force,-1.1645628023704617,2.5521337155115256,7.3522691278431616,420.683,87.68299999999999
114,673.074,1042.53,333,0,0,3,1,1,1,vft_mariano,114,24,Force,-3.6760999733271396,3.6760999733271396,6.81076289782513,369.456,36.45600000000002
115,1002.55,1412.0,333,0,0,3,1,1,1,vft_mariano,115,25,Force,-2.49722078367947,2.502912981238504,6.760570807210461,409.45000000000005,76.45000000000005
116,702.645,1116.34,333,0,0,3,1,1,1,vft_mariano,116,26,Force,-1.1308871865210985,1.8520495537078856,7.153651879340436,413.69499999999994,80.69499999999994
117,1039.02,1375.46,333,0,0,3,1,1,1,vft_mariano,117,27,Force,3.62624478444772,3.626425665255116,6.835466851933072,336.44000000000005,3.4400000000000546
118,627.119,942.581,333,0,0,3,1,1,1,vft_mariano,118,28,Force,-1.2061492970630612,1.3987957812517076,6.620137657088658,315.462,-17.53800000000001
119,738.123,1099.23,333,0,0,3,1,1,1,vft_mariano,119,29,Force,-4.03567352763355,4.03567352763355,6.911729175515224,361.10699999999997,28.10699999999997
120,811.846,1261.77,333,0,0,3,1,1,1,vft_mariano,120,30,Force,-0.9768473670922011,2.7341297399045335,7.749232766752432,449.924,116.92399999999998
121,789.1110000000001,1261.02,333,0,0,4,1,0,1,vft_mariano,121,1,Force-AfterEffects,-3.5732251314280514,3.5732251314280514,7.022858533925624,471.9089999999999,138.90899999999988
122,606.144,1033.53,333,0,0,4,1,0,1,vft_mariano,122,2,Force-AfterEffects,-1.52447823557522,1.52447823557522,6.405834665703017,427.38599999999997,94.38599999999997
123,613.86,1085.05,333,0,0,4,1,0,1,vft_mariano,123,3,Force-AfterEffects,-2.6359281855295196,2.6359281855295196,6.6034992410168325,471.18999999999994,138.18999999999994
124,843.06,1196.02,333,0,0,4,1,0,1,vft_mariano,124,4,Force-AfterEffects,-2.0599935215423986,2.0599935215423986,6.369972690338594,352.96000000000004,19.960000000000036
125,862.135,1249.58,333,0,0,4,1,0,1,vft_mariano,125,5,Force-AfterEffects,-1.402783371702165,1.4027839315258654,6.456494830421999,387.44499999999994,54.444999999999936
126,755.3660000000001,1181.03,333,0,0,4,1,0,1,vft_mariano,126,6,Force-AfterEffects,-0.8064410220791709,0.8064410220791709,6.398002329011338,425.6639999999999,92.66399999999987
