trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
64,730.337,1205.49,333,0,0,2,1,0,1,vft_sebastian,64,4,VMR-AfterEffects,-1.5991345719505183,1.5991345719505183,6.544275316788934,475.153,142.15300000000002
65,505.975,891.3430000000001,333,0,0,2,1,0,1,vft_sebastian,65,5,VMR-AfterEffects,0.380973507501165,0.5197731702479051,6.627264960926491,385.36800000000005,52.36800000000005
66,852.334,1243.55,333,0,0,2,1,0,1,vft_sebastian,66,6,VMR-AfterEffects,-1.0477724365319732,1.047773239291463,6.336029819206274,391.216,58.21600000000001
67,624.84,1014.02,333,0,0,2,1,0,1,vft_sebastian,67,7,VMR-AfterEffects,-0.8492642595203485,0.84926461718591,6.203496173623787,389.17999999999995,56.17999999999995
68,464.176,849.324,333,0,0,2,1,0,1,vft_sebastian,68,8,VMR-AfterEffects,-1.2279320321682252,1.2279320321682252,6.243463535740477,385.14799999999997,52.14799999999997
69,707.325,1110.76,333,0,0,2,1,0,1,vft_sebastian,69,9,VMR-AfterEffects,-1.4675657121749253,1.4675657121749253,6.255453287126583,403.43499999999995,70.43499999999995
70,466.153,867.541,333,0,0,2,1,0,1,vft_sebastian,70,10,VMR-AfterEffects,-0.7583269351925909,0.7583275201227533,6.1932668043458685,401.38800000000003,68.38800000000003
71,884.1030000000001,1220.51,333,0,0,2,1,0,1,vft_sebastian,71,11,VMR-AfterEffects,-0.21547874396929106,0.24080938700419527,6.160453820904139,336.4069999999999,3.4069999999999254
72,561.879,884.1410000000001,333,0,0,2,1,0,1,vft_sebastian,72,12,VMR-AfterEffects,-0.6925705449604251,0.6925705449604251,6.269830966958402,322.26200000000006,-10.737999999999943
73,763.3560000000001,1139.58,333,0,0,2,1,0,1,vft_sebastian,73,13,VMR-AfterEffects,-0.669248170199795,0.7340698504904716,6.238523309530743,376.2239999999998,43.22399999999982
74,446.918,798.086,333,0,0,2,1,0,1,vft_sebastian,74,14,VMR-AfterEffects,-0.2931148671357809,0.31646237144927436,6.35100875875118,351.168,18.168000000000006
75,896.029,1210.22,333,0,0,2,1,0,1,vft_sebastian,75,15,VMR-AfterEffects,-0.2707821864934047,0.30207369111835536,6.334520925413042,314.19100000000003,-18.80899999999997
76,794.0360000000001,1167.72,333,0,0,2,1,0,1,vft_sebastian,76,16,VMR-AfterEffects,-0.577427824736036,0.5783951073322535,6.183987153444772,373.68399999999997,40.68399999999997
77,458.17400000000004,827.096,333,0,0,2,1,0,1,vft_sebastian,77,17,VMR-AfterEffects,-0.4137737473598201,0.41381032679566804,6.197192402741362,368.92199999999997,35.92199999999997
78,479.654,879.066,333,0,0,2,1,0,1,vft_sebastian,78,18,VMR-AfterEffects,-0.974881302473345,0.974881302473345,6.25266106936559,399.41200000000003,66.41200000000003
79,862.59,1296.25,333,0,0,2,1,0,1,vft_sebastian,79,19,VMR-AfterEffects,-1.0475312852567298,1.0477702616391877,6.278821573714863,433.65999999999997,100.65999999999997
80,639.128,1013.79,333,0,0,2,1,0,1,vft_sebastian,80,20,VMR-AfterEffects,-0.9067928121173149,0.9067932349203686,6.242393933564099,374.6619999999999,41.66199999999992
81,986.9960000000001,1382.67,333,0,0,2,1,0,1,vft_sebastian,81,21,VMR-AfterEffects,-0.7626767805025731,0.762693230053415,6.309197182034429,395.674,62.67399999999998
82,712.585,1197.24,333,0,0,2,1,0,1,vft_sebastian,82,22,VMR-AfterEffects,-0.36691529809154744,0.39261731452263143,6.188857006575372,484.655,151.65499999999997
